"Notes","Year","Year Code","Census Division of Residence","Census Division of Residence Code","Age of Mother 9","Age of Mother 9 Code","Source of Payment for Delivery","Source of Payment for Delivery Code","Month Prenatal Care Began","Month Prenatal Care Began Code",Births,Average Number of Prenatal Visits
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Medicaid","1","1st month","01",649,12.96
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Medicaid","1","2nd month","02",5925,13.01
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Medicaid","1","3rd month","03",6204,11.83
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Medicaid","1","4th month","04",2220,10.23
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Medicaid","1","5th month","05",1262,8.69
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Medicaid","1","6th month","06",728,7.88
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Medicaid","1","7th month","07",539,6.17
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Medicaid","1","8th month","08",359,4.62
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Medicaid","1","9th month","09",126,2.76
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Medicaid","1","Unknown or Not Stated","99",355,9.99
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Private Insurance","2","No prenatal care","00",255,0.00
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Private Insurance","2","1st month","01",1044,14.13
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Private Insurance","2","2nd month","02",21740,13.42
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Private Insurance","2","3rd month","03",21705,12.41
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Private Insurance","2","4th month","04",3330,10.83
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Private Insurance","2","5th month","05",1137,9.54
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Private Insurance","2","6th month","06",673,8.83
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Private Insurance","2","7th month","07",485,7.68
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Private Insurance","2","8th month","08",299,5.61
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Private Insurance","2","9th month","09",113,3.42
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Private Insurance","2","Unknown or Not Stated","99",679,10.38
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Self Pay","3","No prenatal care","00",108,0.00
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Self Pay","3","1st month","01",45,11.52
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Self Pay","3","2nd month","02",326,12.07
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Self Pay","3","3rd month","03",725,10.71
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Self Pay","3","4th month","04",411,9.00
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Self Pay","3","5th month","05",208,7.09
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Self Pay","3","6th month","06",150,6.36
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Self Pay","3","7th month","07",183,5.02
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Self Pay","3","8th month","08",152,3.89
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Self Pay","3","9th month","09",49,2.27
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Self Pay","3","Unknown or Not Stated","99",34,5.88
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Other","4","No prenatal care","00",21,0.00
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Other","4","1st month","01",31,13.71
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Other","4","2nd month","02",421,12.66
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Other","4","3rd month","03",448,11.33
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Other","4","4th month","04",105,9.77
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Other","4","5th month","05",64,8.70
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Other","4","6th month","06",32,6.94
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Other","4","7th month","07",31,7.48
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Other","4","8th month","08",11,3.27
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Other","4","9th month","09",13,2.67
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Other","4","Unknown or Not Stated","99",16,9.67
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Unknown or Not Stated","9","No prenatal care","00",32,0.00
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Unknown or Not Stated","9","1st month","01",13,12.83
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Unknown or Not Stated","9","2nd month","02",93,13.24
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Unknown or Not Stated","9","3rd month","03",109,12.25
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Unknown or Not Stated","9","4th month","04",32,11.59
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Unknown or Not Stated","9","5th month","05",13,8.08
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Unknown or Not Stated","9","7th month","07",10,6.30
,"2021","2021","Division 3: East North Central","CENS-D3","35-39 years","35-39","Unknown or Not Stated","9","Unknown or Not Stated","99",28,7.00
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Medicaid","1","No prenatal care","00",152,0.00
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Medicaid","1","1st month","01",159,12.69
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Medicaid","1","2nd month","02",1228,13.27
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Medicaid","1","3rd month","03",1366,12.33
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Medicaid","1","4th month","04",562,10.74
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Medicaid","1","5th month","05",340,8.93
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Medicaid","1","6th month","06",181,8.13
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Medicaid","1","7th month","07",115,6.95
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Medicaid","1","8th month","08",80,5.04
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Medicaid","1","9th month","09",36,2.89
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Medicaid","1","Unknown or Not Stated","99",99,9.16
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Private Insurance","2","No prenatal care","00",46,0.00
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Private Insurance","2","1st month","01",181,14.01
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Private Insurance","2","2nd month","02",3313,13.78
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Private Insurance","2","3rd month","03",3976,12.72
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Private Insurance","2","4th month","04",700,11.36
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Private Insurance","2","5th month","05",258,9.69
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Private Insurance","2","6th month","06",137,8.89
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Private Insurance","2","7th month","07",119,7.07
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Private Insurance","2","8th month","08",69,4.96
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Private Insurance","2","9th month","09",25,2.62
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Private Insurance","2","Unknown or Not Stated","99",150,10.29
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Self Pay","3","No prenatal care","00",35,0.00
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Self Pay","3","2nd month","02",65,12.88
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Self Pay","3","3rd month","03",175,10.82
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Self Pay","3","4th month","04",109,8.65
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Self Pay","3","5th month","05",81,7.12
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Self Pay","3","6th month","06",64,6.05
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Self Pay","3","7th month","07",67,4.84
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Self Pay","3","8th month","08",37,3.54
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Self Pay","3","9th month","09",15,1.60
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Self Pay","3","Unknown or Not Stated","99",14,Not Applicable
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Other","4","No prenatal care","00",13,0.00
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Other","4","2nd month","02",82,14.12
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Other","4","3rd month","03",104,12.26
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Other","4","4th month","04",27,9.48
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Other","4","5th month","05",14,5.71
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Other","4","6th month","06",13,8.62
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Unknown or Not Stated","9","2nd month","02",14,16.36
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Unknown or Not Stated","9","3rd month","03",14,9.86
,"2021","2021","Division 3: East North Central","CENS-D3","40-44 years","40-44","Unknown or Not Stated","9","4th month","04",13,10.46
,"2021","2021","Division 3: East North Central","CENS-D3","45-49 years","45-49","Medicaid","1","2nd month","02",59,13.22
,"2021","2021","Division 3: East North Central","CENS-D3","45-49 years","45-49","Medicaid","1","3rd month","03",64,13.91
,"2021","2021","Division 3: East North Central","CENS-D3","45-49 years","45-49","Medicaid","1","4th month","04",35,9.51
,"2021","2021","Division 3: East North Central","CENS-D3","45-49 years","45-49","Medicaid","1","5th month","05",25,10.40
,"2021","2021","Division 3: East North Central","CENS-D3","45-49 years","45-49","Medicaid","1","6th month","06",11,6.27
,"2021","2021","Division 3: East North Central","CENS-D3","45-49 years","45-49","Private Insurance","2","1st month","01",12,13.33
,"2021","2021","Division 3: East North Central","CENS-D3","45-49 years","45-49","Private Insurance","2","2nd month","02",157,14.79
,"2021","2021","Division 3: East North Central","CENS-D3","45-49 years","45-49","Private Insurance","2","3rd month","03",265,12.78
,"2021","2021","Division 3: East North Central","CENS-D3","45-49 years","45-49","Private Insurance","2","4th month","04",66,11.64
,"2021","2021","Division 3: East North Central","CENS-D3","45-49 years","45-49","Private Insurance","2","5th month","05",24,9.21
,"2021","2021","Division 3: East North Central","CENS-D3","45-49 years","45-49","Private Insurance","2","6th month","06",13,9.92
,"2021","2021","Division 3: East North Central","CENS-D3","45-49 years","45-49","Private Insurance","2","7th month","07",11,6.91
,"2021","2021","Division 3: East North Central","CENS-D3","45-49 years","45-49","Private Insurance","2","Unknown or Not Stated","99",12,Not Applicable
,"2021","2021","Division 3: East North Central","CENS-D3","45-49 years","45-49","Self Pay","3","3rd month","03",12,13.00
,"2021","2021","Division 3: East North Central","CENS-D3","45-49 years","45-49","Self Pay","3","7th month","07",10,6.20
,"2021","2021","Division 3: East North Central","CENS-D3","50 years and over","50+","Private Insurance","2","2nd month","02",14,13.93
,"2021","2021","Division 3: East North Central","CENS-D3","50 years and over","50+","Private Insurance","2","3rd month","03",44,11.73
,"2021","2021","Division 4: West North Central","CENS-D4","Under 15 years","15","Medicaid","1","2nd month","02",13,10.08
,"2021","2021","Division 4: West North Central","CENS-D4","Under 15 years","15","Medicaid","1","3rd month","03",22,10.38
,"2021","2021","Division 4: West North Central","CENS-D4","Under 15 years","15","Medicaid","1","7th month","07",10,5.20
,"2021","2021","Division 4: West North Central","CENS-D4","15-19 years","15-19","Medicaid","1","No prenatal care","00",145,0.00
,"2021","2021","Division 4: West North Central","CENS-D4","15-19 years","15-19","Medicaid","1","1st month","01",132,12.52
,"2021","2021","Division 4: West North Central","CENS-D4","15-19 years","15-19","Medicaid","1","2nd month","02",2134,11.75
,"2021","2021","Division 4: West North Central","CENS-D4","15-19 years","15-19","Medicaid","1","3rd month","03",2294,10.94
